numero_ot,portfolio,famille,groupe,site,zone,localisation,etage,salle,id_actif,actif,code_actif,numero_intervention,nom_intervention,frequence,date_debut_planifiee,date_fin_planifiee,entite,prestataire,etat,is_reopened,pourcentage,date_debut,date_fin,cout,motif_standby,date_cloture,responsable_cloture,id_responsable_cloture,date_validation,responsable_validation,id_responsable_validation,commentaire_cloture,date_reouverture,responsable_reouverture,id_responsable_rejet,commentaire_ouverture,responsable_rejet,motif_rejet,date_rejet,days_deviation_from_plan,intervention_duration_hours
26403,batiment,Equipement électrique,Armoire électrique ,TM1,TMPC01,BELVEDERE,RDC,4,135168,Armoire électrique 1,AEL 1,3513,Visite préventive Armoire électrique  (Trimestre 1),T,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-20 07:59:40.000,2025-02-20 08:14:40.000,13.0,,2025-04-21 15:20:51.517,SUP-TMU-BAT- 02,84.0,,,,,,,,,,,,18.333333333333332,0.25
26404,batiment,Equipement électrique,Armoire électrique ,TM1,TMPC01,BELVEDERE,RDC,4,135169,Armoire électrique 2,AEL 2,3513,Visite préventive Armoire électrique  (Trimestre 1),T,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-20 08:14:40.000,2025-02-20 08:32:40.000,15.6,,2025-04-21 15:23:53.750,SUP-TMU-BAT- 02,84.0,,,,,,,,,,,,18.34375,0.3
26881,batiment,Equipement électrique,Armoire électrique ,TM1,TMPC01,Gare Maritime TMPC,Niveau11,Circulation 2_G2,176450,Armoire électrique 1,AEL 1,3583,Visite préventive Armoire électrique  (Trimestre 1),T,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-20 11:13:40.000,2025-02-20 11:25:40.000,10.4,,2025-04-21 15:35:27.382,SUP-TMU-BAT- 02,84.0,,,,,,,,,,,,18.468055555555555,0.2
26884,batiment,Equipement électrique,Armoire électrique ,TM1,TMPC01,Gare Maritime TMPC,Niveau17,Local 1,176437,Armoire électrique 1,AEL 1,3583,Visite préventive Armoire électrique  (Trimestre 1),T,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-20 11:59:40.000,2025-02-20 12:14:40.000,13.0,,2025-04-21 15:38:19.905,SUP-TMU-BAT- 02,84.0,,,,,,,,,,,,18.5,0.25
26899,batiment,Equipement électrique,Armoire électrique ,TM1,TMPC01,Gare Maritime TMPC,Niveau11,Local technique 5,176438,Armoire électrique 2,AEL 2,3583,Visite préventive Armoire électrique  (Trimestre 1),T,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-20 12:59:40.000,2025-02-20 13:13:40.000,11.96,,2025-04-21 15:39:24.526,SUP-TMU-BAT- 02,84.0,,,,,,,,,,,,18.541666666666668,0.23333333333333334
26900,batiment,Equipement électrique,Armoire électrique ,TM1,TMPC01,Gare Maritime TMPC,Niveau11,Local technique 5,176439,Armoire électrique 3,AEL 3,3583,Visite préventive Armoire électrique  (Trimestre 1),T,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-20 09:59:40.000,2025-02-20 10:14:40.000,13.0,,2025-04-21 15:40:36.286,SUP-TMU-BAT- 02,84.0,,,,,,,,,,,,18.416666666666668,0.25
26902,batiment,Equipement électrique,Armoire électrique ,TM1,TMPC01,Gare Maritime TMPC,Niveau11,Local technique 6,176434,Armoire électrique 1,AEL 1,3583,Visite préventive Armoire électrique  (Trimestre 1),T,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-20 11:59:40.000,2025-02-20 12:14:40.000,13.0,,2025-04-21 15:42:02.314,SUP-TMU-BAT- 02,84.0,,,,,,,,,,,,18.5,0.25
27035,batiment,Equipement électrique,Armoire électrique ,TM1,TMPC01,Gare Maritime TMPC,Niveau18,Local technique 2,158837,Armoire électrique 4,AEL 4,3587,Visite préventive Armoire électrique  (Semestre 1),S,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-12 13:59:40.000,2025-02-12 14:49:40.000,43.16,,2025-05-13 16:03:54.234,sup-tmu-bat- 05,90.0,,,,,,,,,,,,10.583333333333334,0.8333333333333334
27037,batiment,Equipement électrique,Armoire électrique ,TM1,TMPC01,Gare Maritime TMPC,Niveau18,Local technique 2,176446,Armoire électrique 6,AEL 6,3587,Visite préventive Armoire électrique  (Semestre 1),S,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-13 16:01:40.000,2025-02-13 16:39:40.000,32.76,,2025-05-14 10:54:32.849,sup-tmu-bat- 05,90.0,,,,,,,,,,,,11.668055555555556,0.6333333333333333
27053,batiment,Equipement électrique,Armoire électrique ,TM1,TMPC01,Gare Maritime TMPC,Niveau18,Local tecnique 3,176431,Armoire électrique 3,AEL 3,3587,Visite préventive Armoire électrique  (Semestre 1),S,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-05-20 15:23:55.054,2025-05-20 16:36:46.537,60.32,,2025-05-20 16:36:46.537,sup-tmu-bat- 05,90.0,,,,,,,,,,,,107.64184090277777,1.2143008333333334
64266,batiment,Equipement climatisation et VMC,Climatiseur cassette ,TM1,SAS IMPORT,Batiment douane sortie plein,R+2,Bureau 12,1239373,Climatiseur cassette 1,CCA 1,6442,Visite préventive Climatiseur cassette  (Trimestre 1),T,2025-02-01 23:59:40,2025-02-20 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-09-04 14:00:18.978,2025-09-08 10:26:38.332,5776.25,"Le bureau est fermé, aucun client n'a été trouvé",2025-09-08 10:26:38.332,sup-tmu-bat- 05,90.0,,,,,,,,,,,,214.5837844675926,92.43870944444444
49425,infrastructure,Voies de circulation,Panneaux de signalisation,TM1,TM01,TM1,,,42513,CI,CI,5780,visite préventive Panneaux de signalisation (Semestre 1),S,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,NZALA,Réalisé,Non,100.0,2025-10-13 16:03:50.041,2025-10-14 16:05:18.212,1423.18,,2025-10-14 16:05:18.212,sup-nzala- 01,81.0,,,,,,,,,,,,253.66956065972224,24.024491944444446
49457,infrastructure,Voies de circulation,Panneaux de signalisation,PPR,PPR01,PPR,,,42635,LO,LO,5780,visite préventive Panneaux de signalisation (Semestre 1),S,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,NZALA,Réalisé,Non,100.0,2025-10-13 16:05:49.020,2025-10-14 16:05:40.038,1421.41,,2025-10-14 16:05:40.038,sup-nzala- 01,81.0,,,,,,,,,,,,253.67093773148147,23.997505
49471,infrastructure,Voies de circulation,Panneaux de signalisation,PPR,PPR01,PPR,,,42649,CI,CI,5780,visite préventive Panneaux de signalisation (Semestre 1),S,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,NZALA,Réalisé,Non,100.0,2025-10-13 16:06:27.004,2025-10-14 16:06:39.308,1422.0,,2025-10-14 16:06:39.308,sup-nzala- 01,81.0,,,,,,,,,,,,253.67137736111113,24.003417777777777
33274,equipement,Equipement Electrique,Candélabre,TM1,ZEXT01,RN16,,,5081,Candélabre 184 ,EE-CAN184,3860,Visite préventive candélabre  (Semestre 1),S,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-01 22:59:40.000,2025-02-20 23:59:40.000,459285.0,,2025-03-03 14:59:03.360,sup-tmu-eq- 04,82.0,,,,,,,,,,,,-0.041666666666666664,457.0
33279,equipement,Equipement Electrique,Candélabre,TM1,ZEXT01,RN16,,,5090,Candélabre 193 ,EE-CAN193,3860,Visite préventive candélabre  (Semestre 1),S,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-01 22:59:40.000,2025-02-20 23:59:40.000,459285.0,,2025-03-03 15:00:33.211,sup-tmu-eq- 04,82.0,,,,,,,,,,,,-0.041666666666666664,457.0
33284,equipement,Equipement Electrique,Candélabre,TM1,ZEXT01,RN16,,,5049,Candélabre 152 ,EE-CAN152,3860,Visite préventive candélabre  (Semestre 1),S,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-01 22:59:40.000,2025-02-20 23:59:40.000,459285.0,,2025-03-05 09:59:21.551,sup-tmu-eq- 04,82.0,,,,,,,,,,,,-0.041666666666666664,457.0
33288,equipement,Equipement Electrique,Candélabre,TM1,ZEXT01,RN16,,,5084,Candélabre 187 ,EE-CAN187,3860,Visite préventive candélabre  (Semestre 1),S,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-01 22:59:40.000,2025-02-20 23:59:40.000,459285.0,,2025-03-05 10:01:05.824,sup-tmu-eq- 04,82.0,,,,,,,,,,,,-0.041666666666666664,457.0
40089,equipement,Equipement de protection contre incendie,Porte coupe feu,MEDHUB,ZFL02,Entrepôt 52,,,9664,Porte coupe feu 1 lot 52,ESC-PCP- 52,4104,Visite préventive Porte coupe feu (Semestre 1),S,2025-02-01 23:59:40,2025-02-20 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-02-13 08:59:40.000,2025-02-13 09:59:40.000,173.76,,2025-02-18 12:40:14.200,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,11.375,1.0
40112,equipement,Equipement de protection contre incendie,Porte coupe feu,MEDHUB,ZFL02,Entrepôt 72,,,9687,Porte coupe feu 4 lot 72,ESC-PCP- 72,4104,Visite préventive Porte coupe feu (Semestre 1),S,2025-02-01 23:59:40,2025-02-20 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-02-17 10:59:40.000,2025-02-17 11:59:40.000,173.76,,2025-02-19 10:00:07.220,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,15.458333333333334,1.0
40084,equipement,Equipement de protection contre incendie,Porte coupe feu,MEDHUB,ZFL02,Entrepôt 72,,,9659,Porte coupe feu 6 lot 72,ESC-PCP- 72,4104,Visite préventive Porte coupe feu (Semestre 1),S,2025-02-01 23:59:40,2025-02-20 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-02-17 14:59:40.000,2025-02-17 15:59:40.000,173.76,,2025-02-19 10:13:17.697,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,15.625,1.0
40113,equipement,Equipement de protection contre incendie,Porte coupe feu,MEDHUB,ZFL02,Entrepôt 82,,,9688,Porte coupe feu 4 lot 82,ESC-PCP- 82,4104,Visite préventive Porte coupe feu (Semestre 1),S,2025-02-01 23:59:40,2025-02-20 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-02-19 12:59:40.000,2025-02-19 13:59:40.000,173.76,,2025-02-20 11:40:56.686,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,17.541666666666668,1.0
40116,equipement,Equipement de protection contre incendie,Porte coupe feu,MEDHUB,ZFL02,Entrepôt 42,,,9691,Porte coupe feu 5 lot 42,ESC-PCP- 42,4104,Visite préventive Porte coupe feu (Semestre 1),S,2025-02-01 23:59:40,2025-02-20 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-02-18 14:59:40.000,2025-02-18 15:59:40.000,173.76,,2025-02-21 09:18:32.474,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,16.625,1.0
40093,equipement,Equipement de protection contre incendie,Porte coupe feu,MEDHUB,ZFL02,Entrepôt 92,,,9668,Porte coupe feu 1 lot 92,ESC-PCP- 92,4104,Visite préventive Porte coupe feu (Semestre 1),S,2025-02-01 23:59:40,2025-02-20 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-02-10 10:59:40.000,2025-02-10 11:59:40.000,173.76,,2025-02-12 20:16:49.569,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,8.458333333333334,1.0
40100,equipement,Equipement de protection contre incendie,Porte coupe feu,MEDHUB,ZFL02,Entrepôt 92,,,9675,Porte coupe feu 2 lot 92,ESC-PCP- 92,4104,Visite préventive Porte coupe feu (Semestre 1),S,2025-02-01 23:59:40,2025-02-20 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-02-10 11:59:40.000,2025-02-10 12:59:40.000,173.76,,2025-02-12 20:20:08.565,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,8.5,1.0
25657,batiment,Equipement climatisation et VMC,Mono split ,PPR,GATE3,Aubettes Police Entree,RDC,Aubette Police Entree 1A,137469,Mono split 1,MSP 1,3408,Visite préventive Mono split  (An 1),A,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-20 10:19:40.000,2025-02-20 10:29:40.000,8.84,,2025-03-04 10:18:51.406,sup-tmu-bat- 05,90.0,,,,,,,,,,,,18.430555555555557,0.16666666666666666
40107,equipement,Equipement de protection contre incendie,Porte coupe feu,MEDHUB,ZFL02,Entrepôt 92,,,9682,Porte coupe feu 3 lot 92,ESC-PCP- 92,4104,Visite préventive Porte coupe feu (Semestre 1),S,2025-02-01 23:59:40,2025-02-20 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-02-10 12:59:40.000,2025-02-10 13:59:40.000,173.76,,2025-02-12 20:23:03.056,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,8.541666666666666,1.0
26511,batiment,Equipement climatisation et VMC,Mono split ,PPR,GATE2,Bureaux douane,RDC,26,140448,Mono split 1,MSP 1,3544,Visite préventive Mono split  (Trimestre 1),T,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-18 13:59:40.000,2025-02-18 14:54:40.000,47.84,,2025-03-10 09:51:42.593,sup-tmu-bat- 05,90.0,,,,,,,,,,,,16.583333333333332,0.9166666666666666
40131,equipement,Equipement de protection contre incendie,Porte coupe feu,MEDHUB,ZFL02,Entrepôt 92,,,9705,Porte coupe feu 7 lot 92,ESC-PCP- 92,4104,Visite préventive Porte coupe feu (Semestre 1),S,2025-02-01 23:59:40,2025-02-20 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-02-10 14:59:40.000,2025-02-10 15:59:40.000,173.76,,2025-02-12 20:29:35.081,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,8.625,1.0
40080,equipement,Equipement de protection contre incendie,Porte coupe feu,MEDHUB,ZFL02,Entrepôt 102,,,9699,Porte coupe feu 7 lot 102,ESC-PCP- 102,4104,Visite préventive Porte coupe feu (Semestre 1),S,2025-02-01 23:59:40,2025-02-20 23:59:40,MEDHUB,TMU,Réalisé,Non,100.0,2025-02-11 08:59:40.000,2025-02-11 09:59:40.000,173.76,,2025-02-12 20:52:51.285,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,9.375,1.0
30104,equipement,Equipement Electrique,Mat d'éclairage,TM1,SAS IMPORT,Sas Import,,,4479,Mat d'éclairage 38 ,EE-MATE38,3680,Visite préventive mat d'eclaiarge  (Semestre 1),S,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-01 22:59:40.000,2025-02-20 23:59:40.000,459285.0,,2025-02-14 15:06:19.746,sup-tmu-eq- 04,82.0,,,,,,,,,,,,-0.041666666666666664,457.0
53051,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM1,TM01,Quai de service 1,,,17910,Bollard 08 - 30T,QS1_B08,5915,Visite préventive Bollard (Trimestre 1),T,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-02-01 14:14:40.000,2025-02-01 14:39:40.000,179.84,,2025-03-04 14:36:33.489,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,-0.40625,0.4166666666666667
26484,batiment,Equipement climatisation et VMC,Mono split ,PPR,GATE3,Bureaux DGSN,RDC,22,137456,Mono split 1,MSP 1,3538,Visite préventive Mono split  (An 1),A,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-19 10:19:40.000,2025-02-19 10:29:40.000,8.84,,2025-03-05 14:46:48.641,sup-tmu-bat- 05,90.0,,,,,,,,,,,,17.430555555555557,0.16666666666666666
26451,batiment,Equipement climatisation et VMC,Mono split ,PPR,GATE3,Bureau Douane,RDC,30,137458,Mono split 1,MSP 1,3524,Visite préventive Mono split  (Trimestre 1),T,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-21 10:59:40.000,2025-02-21 11:54:40.000,47.84,,2025-03-10 11:35:56.526,sup-tmu-bat- 05,90.0,,,,,,,,,,,,19.458333333333332,0.9166666666666666
27469,batiment,Equipement climatisation et VMC,Ventilo-convecteur ,TM1,TMPC01,Secteur 1,Niveau 27,Couloir 14,91527,Ventiloconvecteur 7,VCO 7,3620,Visite preventive Ventilo-convecteur  (Trimestre 1),T,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-16 13:59:40.000,2025-02-16 15:59:40.000,208.0,,2025-03-10 00:50:44.638,SUP-TMU-BAT- 6,140.0,,,,,,,,,,,,14.583333333333334,2.0
26450,batiment,Equipement climatisation et VMC,Mono split ,PPR,GATE3,Bureau Douane,RDC,32,137459,Mono split 1,MSP 1,3523,Visite préventive Mono split  (An 1),A,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-21 12:19:40.000,2025-02-21 12:29:40.000,8.84,,2025-03-10 11:37:56.995,sup-tmu-bat- 05,90.0,,,,,,,,,,,,19.51388888888889,0.16666666666666666
26469,batiment,Equipement climatisation et VMC,Mono split ,PPR,GATE3,Bureaux De Fondation,RDC,11,137450,Mono split 1,MSP 1,3533,Visite préventive Mono split  (An 1),A,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-13 09:59:40.000,2025-02-13 10:09:40.000,8.84,,2025-03-10 11:43:52.215,sup-tmu-bat- 05,90.0,,,,,,,,,,,,11.416666666666666,0.16666666666666666
26505,batiment,Equipement climatisation et VMC,Mono split ,PPR,GATE2,Bureaux douane,RDC,26,140449,Mono split 2,MSP 2,3543,Visite préventive Mono split  (An 1),A,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-19 14:19:40.000,2025-02-19 14:29:40.000,8.84,,2025-03-10 10:05:23.091,sup-tmu-bat- 05,90.0,,,,,,,,,,,,17.59722222222222,0.16666666666666666
25663,batiment,Equipement climatisation et VMC,Mono split ,PPR,GATE3,Aubettes Police Entree,RDC,Aubette Police Entree 4A,137475,Mono split 1,MSP 1,3408,Visite préventive Mono split  (An 1),A,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-18 13:59:40.000,2025-02-18 14:09:40.000,8.84,,2025-03-10 12:26:23.206,sup-tmu-bat- 05,90.0,,,,,,,,,,,,16.583333333333332,0.16666666666666666
25599,batiment,Equipement climatisation et VMC,Mono split ,PPR,GATE3,Aubettes Police Entree,RDC,Aubette Police Entree 4A,137475,Mono split 1,MSP 1,3404,Visite préventive Mono split  (Trimestre 1),T,2025-02-01 23:59:40,2025-02-21 00:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-02-18 13:59:40.000,2025-02-18 14:54:40.000,47.84,,2025-03-10 12:27:35.320,sup-tmu-bat- 05,90.0,,,,,,,,,,,,16.583333333333332,0.9166666666666666
