article,total_demand,avg_demand_per_request,demand_std,current_stock,famille,total_cost,daily_demand,reorder_point,needs_reorder,suggested_order_qty
"Vis à tôle TF PO21 acier inoxydable 5,5X60 100PCS",15.0,5.0,0.0,0,MENUISERIE,300.0,0.015657620041753653,0.10960334029227557,True,0.0
Vitrage de cabine ascenseur,3.0,1.0,0.0,0,ELECTRICITE,16000.0,0.003131524008350731,0.021920668058455117,True,0.0
Y pvc Ø100,5.0,1.6666666666666667,0.5773502691896257,0,PLOMBERIE,100.0,0.005219206680584551,0.9025598505485305,True,2.0
Y pvc Ø110,34.0,8.5,11.210114480533491,2,PLOMBERIE,544.0,0.03549060542797495,17.06360595879606,True,32.0
Y pvc Ø32,1.0,1.0,0.0,0,PLOMBERIE,12.0,0.0010438413361169101,0.0073068893528183704,True,0.0
barette de connexion  100 pcs,4.0,1.3333333333333333,0.5773502691896257,0,ELECTRICITE,40.0,0.0041753653444676405,0.8952529611957121,True,2.0
cable capotain 3G2.5 mm,380.0,47.5,28.66057521105554,0,ELECTRICITE,28500.0,0.3966597077244259,45.76748077065429,True,92.0
cable électrique U1000 RO2V 3 x 6mm,150.0,75.0,41.012193308819754,0,ELECTRICITE,9450.0,0.15657620041753653,62.61432336615239,True,125.0
capteur météorologique compat,2.0,1.0,0.0,0,ELECTRONIQUE,82000.0,0.0020876826722338203,0.014613778705636741,True,0.0
capteur météorologique pour la mesure de la direction et de la vitesse du vent ,2.0,1.0,0.0,0,ELECTRONIQUE,30000.0,0.0020876826722338203,0.014613778705636741,True,0.0
centrale ESSER IQ8 CONTROL μ avec UGA en coffret,3.0,1.0,0.0,0,INCENDIE,155250.0,0.003131524008350731,0.021920668058455117,True,0.0
centrale incendie Tecnofire 1 boucle avec batteries,1.0,1.0,0.0,0,INCENDIE,9750.0,0.0010438413361169101,0.0073068893528183704,True,0.0
cheville  plastique D 10,128.0,32.0,35.13782387494517,0,DIVERS,10240.0,0.1336116910229645,53.642017649578506,True,107.0
colle gerflex,80.0,16.0,29.13760456866693,0,MENUISERIE,800.0,0.08350730688935282,44.29095800122587,True,89.0
colle gerflex MEDHUB,11.0,3.6666666666666665,2.3094010767585034,0,MENUISERIE,110.0,0.011482254697286013,3.544477398018757,True,7.0
collier de serrage,7.0,1.75,1.5,0,DIVERS,280.0,0.007306889352818371,2.3011482254697286,True,5.0
compresseur scroll DANFOSS SH300A4ACB,1.0,1.0,0.0,0,CLIMATISATION,66000.0,0.0010438413361169101,0.0073068893528183704,True,0.0
coude 45 40 PEHD HP,11.0,5.5,6.363961030678928,0,PLOMBERIE,110.0,0.011482254697286013,9.626317328899393,True,19.0
"TIREFOND  AUTOPERCEUR 100 PCS 5,5X80",1.0,1.0,0.0,0,DIVERS,20.0,0.0010438413361169101,0.0073068893528183704,True,0.0
TEST,10.0,10.0,0.0,0,PLOMBERIE,50.0,0.010438413361169102,0.07306889352818371,True,0.0
TE égale,34.0,34.0,0.0,0,PLOMBERIE,170.0,0.03549060542797495,0.24843423799582465,True,0.0
Robinet simple de lavabo,38.0,1.0857142857142856,0.3734913631120908,0,PLOMBERIE,7182.0,0.03966597077244259,0.8378988400752343,True,2.0
Revêtement PVC,313.0,34.77777777777778,62.655362455614636,14,MENUISERIE,3130.0,0.3267223382045929,96.2701000508541,True,179.0
Revêtement PVC MED HUB,20.0,20.0,0.0,0,PLOMBERIE,200.0,0.020876826722338204,0.14613778705636743,True,0.0
Rivet,870.0,108.75,81.49276917967279,0,DIVERS,0.0,0.9081419624217119,128.59614750646116,True,257.0
Robinet col de signe,2.0,1.0,0.0,0,PLOMBERIE,440.0,0.0020876826722338203,0.014613778705636741,True,0.0
Robinet cuisine mitigeur (Vasque),14.0,2.3333333333333335,3.265986323710904,1,PLOMBERIE,420.0,0.014613778705636743,5.001275936505813,True,9.0
Robinet cuisine mitigeur (Vasque) MEDHUB,18.0,9.0,4.242640687119285,0,PLOMBERIE,540.0,0.018789144050104383,6.495485039029658,True,13.0
Robinet de Service,380.0,1.8269230769230769,2.909063988423123,0,PLOMBERIE,60800.0,0.3966597077244259,7.140213936705666,True,14.0
Robinet de service,59.0,1.4390243902439024,0.6726358780129438,0,PLOMBERIE,3481.0,0.061586638830897704,1.4400602888356997,True,3.0
Robinet de service de 1/2 pouce en laiton. w,99.0,1.5714285714285714,1.2143534814378325,0,PLOMBERIE,3217.5,0.10334029227557412,2.5449122680857674,True,5.0
Robinet lavabo - MITIGEUR-,3.0,1.0,0.0,0,PLOMBERIE,966.0,0.003131524008350731,0.021920668058455117,True,0.0
Robinet lavabo mitigeur,303.0,1.515,1.78203626964539,0,PLOMBERIE,248460.0,0.3162839248434238,4.8870418783720515,True,10.0
Robinet mitigeur de lavabo,42.0,1.135135135135135,0.4191368221424546,0,PLOMBERIE,13650.0,0.04384133611691023,0.9355945860320536,True,2.0
"Robinet poussoir lavabo ""VASQUE""",26.0,1.0,0.0,0,PLOMBERIE,2350.0,0.027139874739039668,0.18997912317327767,True,0.0
Robinet poussoir mural,52.0,1.793103448275862,0.9015585847705068,0,PLOMBERIE,17940.0,0.054279749478079335,1.7322961235023155,True,3.0
Robinet temporisateur Mural,155.0,7.380952380952381,24.299127948295162,0,PLOMBERIE,13950.0,0.1617954070981211,37.58125977212959,True,75.0
T 110 PVC HP ,8.0,8.0,0.0,0,PLOMBERIE,640.0,0.008350730688935281,0.058455114822546964,True,0.0
Robinet temporisateur Vasque,171.0,7.125,24.13605007128296,0,PLOMBERIE,15390.0,0.17849686847599164,37.45355318625638,True,75.0
"Robinet équerre ,diamètre de  1/2   pouce en laiton. w",48.0,1.3333333333333333,0.5855400437691199,0,PLOMBERIE,1380.0,0.05010438413361169,1.229040754588962,True,2.0
Robinet équerre chromé  3/8,36.0,2.25,1.390443574307614,0,PLOMBERIE,1584.0,0.037578288100208766,2.3487133781628824,True,5.0
Robinet équerre chromé 1/2,39.0,1.56,1.0832051206181281,0,PLOMBERIE,1716.0,0.0407098121085595,1.9097763656871085,True,4.0
Rondelle Ø08 mm,40.0,13.333333333333334,5.773502691896258,0,DIVERS,0.0,0.04175365344467641,8.952529611957122,True,18.0
Rondelle Ø10 mm,346.0,31.454545454545453,38.96758559716944,2,DIVERS,173.0,0.36116910229645094,60.97956211182932,True,120.0
Rondelle Ø20mm,470.0,94.0,128.32770550430644,30,DIVERS,658.0,0.4906054279749478,195.9257962522843,True,362.0
Rouleau filtre G4,40.0,20.0,0.0,0,CLIMATISATION,800.0,0.04175365344467641,0.29227557411273486,True,1.0
Rouleau filtre G4 MEDHUB,14.0,3.5,0.5773502691896257,0,CLIMATISATION,280.0,0.014613778705636743,0.9683218547238958,True,2.0
"Rouler 24 V ""ALLEN-BRADLEY""",4.0,4.0,0.0,0,ELECTRICITE,0.0,0.0041753653444676405,0.029227557411273482,True,0.0
Ruban LED 10W 6500K,150.0,50.0,0.0,0,ELECTRICITE,1800.0,0.15657620041753653,1.0960334029227556,True,2.0
Ruban de masquage de PEINTURE,245.0,4.224137931034483,3.583799333786949,1,DIVERS,2205.0,0.255741127348643,7.165886892120925,True,13.0
Ruban de téflon MEDHUB,40.0,4.0,7.831560082980487,0,PLOMBERIE,13600.0,0.04175365344467641,12.039615698583464,True,24.0
Réduction 110/100 double sortie PEHD,32.0,6.4,9.423375191511798,0,PLOMBERIE,320.0,0.033402922755741124,14.368883246557886,True,29.0
Revit,202.0,22.444444444444443,17.429221949868495,0,DIVERS,202.0,0.21085594989561587,27.619824574072055,True,55.0
Retube Ø16,17.0,8.5,2.1213203435596424,0,PLOMBERIE,272.0,0.017745302713987474,3.306197634337376,True,7.0
Resistance préchauffage réf :187_305VAC/DC 20_28VDC (Power AC2500W/DC 7W),1.0,1.0,0.0,0,HYDRAULIQUE,8000.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Resistance préchauffage réf : (220VAC/300W 200VAC/700W) thermostat 50c°_45°,2.0,1.0,0.0,0,HYDRAULIQUE,19080.0,0.0020876826722338203,0.014613778705636741,True,0.0
Produit adoucisseur 30L,15.0,15.0,0.0,0,CLIMATISATION,60.0,0.015657620041753653,0.10960334029227557,True,0.0
Produit d'accrochage de reflecteur de route,13.0,13.0,0.0,0,DIVERS,0.0,0.013569937369519834,0.09498956158663883,True,0.0
Produit de nettoyage (champoing moquette) (20L),10.0,10.0,0.0,0,DIVERS,200.0,0.010438413361169102,0.07306889352818371,True,0.0
Projecteur LED 100W,231.0,8.555555555555555,14.153915830374762,0,ELECTRICITE,5775.0,0.24112734864300625,22.918765186063187,True,46.0
Projecteur LED 100W MEDHUB,4.0,2.0,1.4142135623730951,2,ELECTRICITE,100.0,0.0041753653444676405,2.1505479009709165,True,2.0
Projecteur LED 240W,45.0,9.0,16.777961735562517,0,ELECTRICITE,900.0,0.04697286012526096,25.495752624220604,True,51.0
Projecteur LED 240W MEDHUB,103.0,20.6,13.446189051177289,0,ELECTRICITE,2060.0,0.10751565762004175,20.921893180106228,True,42.0
Projecteur LED 480W,34.0,11.333333333333334,15.37313674346694,0,ELECTRICITE,680.0,0.03549060542797495,23.308139353196232,True,47.0
Projecteur LED 480W MEDHUB,40.0,13.333333333333334,5.773502691896258,1,ELECTRICITE,800.0,0.04175365344467641,8.952529611957122,True,17.0
Prolongateur industriel 2P+T 32A,50.0,50.0,0.0,0,ELECTRICITE,500.0,0.05219206680584551,0.36534446764091855,True,1.0
Prolongateur industriel 3P+N+T 32A,50.0,50.0,0.0,0,ELECTRICITE,500.0,0.05219206680584551,0.36534446764091855,True,1.0
REDUCTION 75/40 DOUBLE SORTIE,3.0,3.0,0.0,0,PLOMBERIE,30.0,0.003131524008350731,0.021920668058455117,True,0.0
Raccord cuivre 1/2,2.0,2.0,0.0,0,CLIMATISATION,50.0,0.0020876826722338203,0.014613778705636741,True,0.0
Raccord cuivre 1/4,6.0,3.0,1.4142135623730951,0,CLIMATISATION,150.0,0.006263048016701462,2.165161679676553,True,4.0
Raccord cuivre 3/8,6.0,3.0,1.4142135623730951,0,CLIMATISATION,150.0,0.006263048016701462,2.165161679676553,True,4.0
Raccord polyéthylène Ø20*1/2 MAL,4.0,1.3333333333333333,0.5773502691896258,0,PLOMBERIE,128.0,0.0041753653444676405,0.8952529611957123,True,2.0
Raccord polyéthylène Ø25,2.0,2.0,0.0,0,PLOMBERIE,62.0,0.0020876826722338203,0.014613778705636741,True,0.0
Raccord polyéthylène Ø40,15.0,3.0,2.3452078799117144,0,PLOMBERIE,225.0,0.015657620041753653,3.627415160159847,True,7.0
Raccord retube femelle 16*1/2,13.0,3.25,1.707825127659933,0,PLOMBERIE,546.0,0.013569937369519834,2.6567272530765385,True,5.0
Raccord retube mal 16*1/2,16.0,2.6666666666666665,1.8618986725025255,0,PLOMBERIE,832.0,0.016701461377870562,2.909758238398882,True,6.0
Raccord tourant femelle PPR 32,25.0,25.0,0.0,0,PLOMBERIE,125.0,0.026096033402922755,0.18267223382045927,True,0.0
Raccord tournant femelle PPR 63,25.0,25.0,0.0,0,PLOMBERIE,125.0,0.026096033402922755,0.18267223382045927,True,0.0
Raccord union male,87.0,7.909090909090909,13.367531899752816,0,PLOMBERIE,870.0,0.09081419624217119,20.686997223324422,True,41.0
Raccord union réduit,12.0,4.0,2.0,0,PLOMBERIE,120.0,0.012526096033402923,3.0876826722338206,True,6.0
Raccord union tournant,10.0,10.0,0.0,0,PLOMBERIE,100.0,0.010438413361169102,0.07306889352818371,True,0.0
Receveur de douche,10.0,10.0,0.0,0,PLOMBERIE,100.0,0.010438413361169102,0.07306889352818371,True,0.0
Reducteur pvc 160*110,1.0,1.0,0.0,0,PLOMBERIE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Relais FINDER type 44.62S 10A 250V,2.0,2.0,0.0,0,ELECTRICITE,420.0,0.0020876826722338203,0.014613778705636741,True,0.0
Relais d interface 12Vcc,2.0,1.0,0.0,0,ELECTRICITE,160.0,0.0020876826722338203,0.014613778705636741,True,0.0
Réduction 75/40 double sortie PEHD,19.0,6.333333333333333,5.507570547286102,4,PLOMBERIE,190.0,0.019832985386221295,8.400186718632703,True,13.0
Réduction PVC Ø100/75,9.0,1.8,1.3038404810405297,1,PLOMBERIE,90.0,0.009394572025052192,2.02152272573616,True,3.0
"Réduction laiton 1""*3/4",1.0,1.0,0.0,0,PLOMBERIE,30.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Slotbout  mushroomhead 8*80,759.0,759.0,0.0,0,DIVERS,0.0,0.7922755741127349,5.545929018789144,True,11.0
Slotbout a tete bombee 8*80,1582.0,1582.0,0.0,0,DIVERS,0.0,1.6513569937369519,11.559498956158663,True,23.0
Slotbout mushroomhead 8*148,823.0,823.0,0.0,0,DIVERS,0.0,0.8590814196242171,6.01356993736952,True,12.0
Socle déclencheur manuel ESSER,4.0,2.0,1.4142135623730951,0,INCENDIE,0.0,0.0041753653444676405,2.1505479009709165,True,4.0
Socle détecteur - Marque :MORLEY-IAS,11.0,11.0,0.0,0,INCENDIE,0.0,0.011482254697286013,0.08037578288100208,True,0.0
Socle universelle pour Détecteur (Marque Techno Fire),129.0,9.923076923076923,11.926591706920705,0,INCENDIE,8643.0,0.13465553235908143,18.83247628689463,True,38.0
Sonde d'eau,4.0,2.0,1.4142135623730951,0,CLIMATISATION,4400.0,0.0041753653444676405,2.1505479009709165,True,4.0
Soupape de pression,18.0,3.6,3.714835124201342,0,CLIMATISATION,216.0,0.018789144050104383,5.703776694652744,True,11.0
Soupape de sécurité,16.0,3.2,1.3038404810405297,0,CLIMATISATION,14400.0,0.016701461377870562,2.0726709512058887,True,4.0
Soupape de sécurité de Circuite hydraulique de PAC,5.0,1.25,0.5,0,CLIMATISATION,1305.0,0.005219206680584551,0.7865344467640919,True,2.0
Split 12000 complet,7.0,1.0,0.0,0,CLIMATISATION,3500.0,0.007306889352818371,0.0511482254697286,True,0.0
Split 12000 complet MEDHUB,2.0,1.0,0.0,0,CLIMATISATION,1000.0,0.0020876826722338203,0.014613778705636741,True,0.0
Split 18000 complet,7.0,3.5,3.5355339059327378,0,CLIMATISATION,3500.0,0.007306889352818371,5.354449084368835,True,11.0
Split 24000 complet,3.0,1.5,0.7071067811865476,0,CLIMATISATION,1500.0,0.003131524008350731,1.0825808398382766,True,2.0
Split 9000 complet,23.0,1.7692307692307692,1.3008872711759818,0,CLIMATISATION,11500.0,0.024008350730688934,2.1193893618787953,True,4.0
Split systéme mural 12000 BTU/h,6.0,1.5,1.0,1,CLIMATISATION,23940.0,0.006263048016701462,1.5438413361169103,True,2.0
Spot D'éclairage de cabinet d'ascenseur,4.0,1.0,0.0,0,ELECTRICITE,72300.0,0.0041753653444676405,0.029227557411273482,True,0.0
Spot LED GU10 7W 6500K,1446.0,4.252941176470588,6.919735160162928,18,ELECTRICITE,281970.0,1.5093945720250521,20.945364744419756,True,24.0
Spot LED GU5 7W 6500K,253.0,50.6,110.35080425624456,0,ELECTRICITE,759.0,0.2640918580375783,167.3748493906299,True,335.0
Starter S2 PHILPS MEDHUB,4.0,4.0,0.0,0,ELECTRICITE,300.0,0.0041753653444676405,0.029227557411273482,True,0.0
Starters S10 /S2 MAZDA,4.0,1.3333333333333333,0.5773502691896257,0,ELECTRICITE,16.0,0.0041753653444676405,0.8952529611957121,True,2.0
Starters S2 / 22w,414.0,4.5,7.503112907100846,0,ELECTRICITE,3312.0,0.4321503131524008,14.279721552718074,True,29.0
Support climat,1.0,1.0,0.0,0,CLIMATISATION,120.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Support split,12.0,6.0,5.656854249492381,0,CLIMATISATION,60.0,0.012526096033402923,8.572964046472391,True,17.0
System de compensation ressort à Axe avec une rainure étirée en acier galvanisé Ø25.4 mm,5.0,1.6666666666666667,0.5773502691896257,0,MECANIQUE,9500.0,0.005219206680584551,0.9025598505485305,True,2.0
SÈCHE-MAINS AUTOMATIQUE JOFEL FUTURA AA16000,11.0,1.1,0.31622776601683794,0,PLOMBERIE,31449.0,0.011482254697286013,0.554717431906259,True,1.0
Sèche main automatique Inox	,48.0,4.8,8.011103405759894,1,PLOMBERIE,4800.0,0.05010438413361169,12.367385797575123,True,24.0
Sèche main automatique Inox MEDHUB,5.0,1.25,0.5,0,PLOMBERIE,500.0,0.005219206680584551,0.7865344467640919,True,2.0
Sélecteur à clé,10.0,5.0,5.656854249492381,0,ELECTRICITE,4500.0,0.010438413361169102,8.558350267766755,True,17.0
T  75 PVC HP,24.0,8.0,9.643650760992955,0,PLOMBERIE,1560.0,0.025052192066805846,14.640841485957074,True,29.0
Slotbout a tete bombee 8*148,264.0,264.0,0.0,0,DIVERS,0.0,0.2755741127348643,1.9290187891440502,True,4.0
Siphon plastique Ø40,21.0,1.2352941176470589,0.6642111641550714,0,PLOMBERIE,1008.0,0.021920668058455117,1.149761422641793,True,2.0
Réglette LED 1x18W Etanche,32.0,6.4,5.128352561983234,0,ELECTRICITE,800.0,0.033402922755741124,7.926349302265038,True,16.0
Siphon plastique Ø32,6.0,2.0,1.7320508075688772,0,PLOMBERIE,258.0,0.006263048016701462,2.6419175474702263,True,5.0
Réglette LED 1x18W Etanche MEDHUB,5.0,5.0,0.0,0,ELECTRICITE,125.0,0.005219206680584551,0.03653444676409186,True,0.0
Réglette LED 2x18W Etanche,157.0,13.083333333333334,24.08491920960777,0,ELECTRICITE,3925.0,0.1638830897703549,37.27456044280414,True,75.0
Réglette LED doubel lampeé (équipée) bipolaier 2x18w 120 cm,250.0,250.0,0.0,0,ELECTRICITE,48750.0,0.2609603340292276,1.826722338204593,True,4.0
Répartiteur 100A,1.0,1.0,0.0,0,ELECTRICITE,75.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Résistance préchauffage réf : (BWO 155 24V) (24 VDC / 7W),2.0,2.0,0.0,0,HYDRAULIQUE,13000.0,0.0020876826722338203,0.014613778705636741,True,0.0
SIKA FLEX ,6.0,6.0,0.0,0,CONSTRUCTION,360.0,0.006263048016701462,0.04384133611691023,True,0.0
Scotch aluminium,35.0,2.9166666666666665,1.9286515936521478,0,CLIMATISATION,2415.0,0.03653444676409186,3.1487185178268646,True,6.0
Scotch de marquage au sol,362.0,16.454545454545453,38.51867484335762,50,DIVERS,2534.0,0.3778705636743215,60.423106210756686,True,71.0
Scotche noir,10.0,1.4285714285714286,0.7867957924694432,0,ELECTRICITE,70.0,0.010438413361169102,1.2532625822323487,True,3.0
Scotche noir SPECIAL,21.0,7.0,7.937253933193772,0,ELECTRICITE,1008.0,0.021920668058455117,12.059325576199843,True,24.0
Scotche special NOIR,4.0,1.3333333333333333,0.5773502691896257,0,DIVERS,0.0,0.0041753653444676405,0.8952529611957121,True,2.0
Serre câble,65.0,65.0,0.0,0,ELECTROMECANIQUE,130.0,0.06784968684759916,0.47494780793319413,True,1.0
Serre câble MEDHUB,100.0,33.333333333333336,14.433756729740644,0,MECANIQUE,200.0,0.10438413361169102,22.381324029892802,True,45.0
Serrure de milieu sans béquille avec barillet SEVAX,20.0,20.0,0.0,0,MENUISERIE,400.0,0.020876826722338204,0.14613778705636743,True,0.0
Serrure de porte. w,181.0,1.1104294478527608,0.44452964418536783,0,MENUISERIE,15385.0,0.18893528183716074,1.989341439138177,True,4.0
Serrure double cylindre,94.0,2.238095238095238,4.684221172266365,0,MENUISERIE,940.0,0.09812108559498957,7.713179357564473,True,15.0
Serrure d’angle avec barillet SEVAX,40.0,20.0,0.0,0,MENUISERIE,800.0,0.04175365344467641,0.29227557411273486,True,1.0
Serrure manuel,24.0,1.6,1.1212238211627763,0,MENUISERIE,816.0,0.025052192066805846,1.8572010762118052,True,4.0
Serrure porte coupe feu,61.0,15.25,17.03672503740082,0,MENUISERIE,1220.0,0.06367432150313153,26.00080780662315,True,52.0
Serrure porte en aluminium,48.0,3.0,5.072803301265814,7,MENUISERIE,21600.0,0.05010438413361169,7.959935640834002,True,9.0
Serrure porte en bois MEDHUB,45.0,7.5,8.093207028119323,11,MENUISERIE,18900.0,0.04697286012526096,12.468620563055811,True,14.0
Serrure porte en métal,40.0,20.0,14.142135623730951,0,MENUISERIE,200.0,0.04175365344467641,21.505479009709163,True,43.0
Serrure vitre INOX,74.0,37.0,0.0,0,MENUISERIE,148.0,0.07724425887265135,0.5407098121085594,True,1.0
Sika Top-122 ,9.0,4.5,0.7071067811865476,0,CONSTRUCTION,162.0,0.009394572025052192,1.1264221759551867,True,2.0
Silicone blanc. w,67.0,1.675,1.1632734537524392,0,DIVERS,1507.5,0.06993736951983298,2.2344717672674896,True,4.0
Silicone spécial vitre,47.0,7.833333333333333,15.76599716689898,0,DIVERS,940.0,0.049060542797494784,23.992419549930933,True,48.0
Silicone spécial vitre MEDHUB,41.0,13.666666666666666,10.96965511460289,0,PLOMBERIE,820.0,0.04279749478079332,16.754065135369892,True,34.0
Siphon de sol  inox 15*15 sans cache,4.0,2.0,1.4142135623730951,0,PLOMBERIE,0.0,0.0041753653444676405,2.1505479009709165,True,4.0
Siphon de sol  inox 20*20,25.0,1.6666666666666667,0.8997354108424375,0,PLOMBERIE,3750.0,0.026096033402922755,1.5322753500841153,True,3.0
Flexible sanitaire MF 1/2X1/2,16.0,1.2307692307692308,0.43852900965351455,0,PLOMBERIE,320.0,0.016701461377870562,0.7747037441253657,True,2.0
Indicateur BASCULE MATRIX II,2.0,1.0,0.0,0,ELECTRICITE,0.0,0.0020876826722338203,0.014613778705636741,True,0.0
Flexible sanitaire FF 1/2X1/2,6.0,1.0,0.0,0,PLOMBERIE,138.0,0.006263048016701462,0.04384133611691023,True,0.0
Cheville metallique Ø 8,216.0,43.2,44.73477394600312,34,DIVERS,216.0,0.2254697286012526,68.68044901921346,True,103.0
Cheville méttalique Ø20*80,200.0,100.0,0.0,0,DIVERS,2400.0,0.20876826722338204,1.4613778705636742,True,3.0
Cheville plastique avec visØ 12,51.0,17.0,7.937253933193772,0,DIVERS,0.0,0.05323590814196242,12.278532256784395,True,25.0
Chlore 13 PH,50.0,25.0,0.0,0,PLOMBERIE,1000.0,0.05219206680584551,0.36534446764091855,True,1.0
Chlore 13 PH MEDHUB ,7.0,2.3333333333333335,0.5773502691896257,0,PLOMBERIE,140.0,0.007306889352818371,0.9171736292541672,True,2.0
Climatiseur 9000 BTU TRANE,2.0,1.0,0.0,0,CLIMATISATION,8000.0,0.0020876826722338203,0.014613778705636741,True,0.0
Climatiseur Type armoire de capacité frigorifique 48000 BTU/h,3.0,1.5,0.7071067811865476,0,CLIMATISATION,63840.0,0.003131524008350731,1.0825808398382766,True,2.0
Climatiseur mobile 12000BTU,2.0,1.0,0.0,0,CLIMATISATION,18000.0,0.0020876826722338203,0.014613778705636741,True,0.0
Climatiseur split system mural de 12000 BTU ,2.0,1.0,0.0,0,CLIMATISATION,12500.0,0.0020876826722338203,0.014613778705636741,True,0.0
Coffret bypass externe pour 1 onduleurs 40KVA,4.0,1.0,0.0,0,ELECTRICITE,39200.0,0.0041753653444676405,0.029227557411273482,True,0.0
Coffret bypass externe pour 1 onduleurs 60KVA,2.0,1.0,0.0,0,ELECTRICITE,21000.0,0.0020876826722338203,0.014613778705636741,True,0.0
Coiffe d'acrotère lot 110 (similaire à l'existant),12.0,12.0,0.0,0,DIVERS,5040.0,0.012526096033402923,0.08768267223382047,True,0.0
Coiffe d'acrotère lot 60-70 (similaire à l'existant),12.0,12.0,0.0,0,DIVERS,5040.0,0.012526096033402923,0.08768267223382047,True,0.0
Coiffe d'acrotère lot 71 (similaire à l'existant),12.0,12.0,0.0,0,DIVERS,5040.0,0.012526096033402923,0.08768267223382047,True,0.0
Colle PVC. w,32.0,1.8823529411764706,2.2327772207829106,0,PLOMBERIE,3360.0,0.033402922755741124,3.5829862904645537,True,7.0
Colle de revêtement GRIFFI,583.0,44.84615384615385,27.82638482282045,0,PEINTURE,8745.0,0.6085594989561587,45.99949372692379,True,92.0
Collecteur avec robinet TRIO,68.0,22.666666666666668,32.39341496868358,0,PLOMBERIE,340.0,0.0709812108559499,49.08699092901702,True,98.0
"Collier de serrage 3,6X300mm 100PCS MEDHUB",5.0,1.25,0.5,0,DIVERS,200.0,0.005219206680584551,0.7865344467640919,True,2.0
"Collier de serrage 4,7X370mm 100PCS MEDHUB",11.0,2.75,1.707825127659933,0,DIVERS,440.0,0.011482254697286013,2.6421134743709014,True,5.0
"Collier de serrage 7,6X340mm 100PCS MEDHUB",12.0,4.0,2.6457513110645907,0,DIVERS,480.0,0.012526096033402923,4.056309638830706,True,8.0
Collier de serrage 7x300mm,30.0,30.0,0.0,0,ELECTRICITE,900.0,0.031315240083507306,0.21920668058455114,True,0.0
Collier de serrage cloture,245.0,122.5,171.82694782833104,0,DIVERS,7350.0,0.255741127348643,259.53060963393705,True,519.0
Collier polyéthylène  Ø90,2.0,1.0,0.0,0,PLOMBERIE,180.0,0.0020876826722338203,0.014613778705636741,True,0.0
"Colliers de serrage 3,6X300mm 100PCS",81.0,4.764705882352941,10.609720847910573,0,DIVERS,3240.0,0.08455114822546973,16.506439309444147,True,33.0
"Colliers de serrage 3,6X300mm 100PCS MEDHUB ",3.0,1.5,0.7071067811865476,0,DIVERS,120.0,0.003131524008350731,1.0825808398382766,True,2.0
"Colliers de serrage 4,7X370mm 100PCS",63.0,3.0,3.1304951684997055,0,DIVERS,2520.0,0.06576200417536535,5.156076781977116,True,10.0
"Colliers de serrage 4,7X370mm 100PCS MEDHUB",1.0,1.0,0.0,0,DIVERS,40.0,0.0010438413361169101,0.0073068893528183704,True,0.0
"Colliers de serrage 7,6X340mm 100PCS",83.0,2.4411764705882355,2.776428668223374,0,ELECTRICITE,3320.0,0.08663883089770355,4.771114818618986,True,10.0
Cheville métalique Ø16mm,120.0,24.0,31.567388235329194,0,DIVERS,240.0,0.12526096033402923,48.22790907533199,True,96.0
Cheville metallique Ø 10,1019.0,59.94117647058823,217.8048067043733,62,DIVERS,2038.0,1.0636743215031315,334.1529303070819,True,606.0
Compresseur 12000,46.0,23.0,0.0,0,CLIMATISATION,920.0,0.04801670146137787,0.33611691022964507,True,1.0
Cheville en plastique MEDHUB,110.0,55.0,63.63961030678928,0,DIVERS,8800.0,0.11482254697286012,96.26317328899394,True,193.0
Carte électronique NRCP2-BASE contrôle board,1.0,1.0,0.0,0,CLIMATISATION,25000.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Carte électronique N°1 de commande PAC,1.0,1.0,0.0,0,CLIMATISATION,13446.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Carte électronique N°2 de commande PAC,1.0,1.0,0.0,0,CLIMATISATION,14430.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Carte électronique N°3 de commande PAC,1.0,1.0,0.0,0,CLIMATISATION,9570.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Carte électronique N°4 de commande PAC,2.0,1.0,0.0,0,CLIMATISATION,29580.0,0.0020876826722338203,0.014613778705636741,True,0.0
Carte électronique optionnel PD-AUX board,2.0,1.0,0.0,0,CLIMATISATION,50000.0,0.0020876826722338203,0.014613778705636741,True,0.0
Carte électronique universel,26.0,13.0,16.97056274847714,4,CLIMATISATION,1300.0,0.027139874739039668,25.645823245888987,True,47.0
Carte électronique universel split system,1.0,1.0,0.0,0,CLIMATISATION,1300.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Chaine de 11 mailons DN45mm,10.0,10.0,0.0,0,MECANIQUE,0.0,0.010438413361169102,0.07306889352818371,True,0.0
Chaine de 13 maillons DN50mm,7.0,7.0,0.0,0,MECANIQUE,0.0,0.007306889352818371,0.0511482254697286,True,0.0
Chaine de 14 maillons DN35mm,10.0,10.0,0.0,0,MECANIQUE,0.0,0.010438413361169102,0.07306889352818371,True,0.0
Chaine de 15 maillons DN32mm,8.0,8.0,0.0,0,MECANIQUE,0.0,0.008350730688935281,0.058455114822546964,True,0.0
